name,norad,shell,approx_alt_km,day,weather_class,schedule,rmse_sgp4_km,rmse_ekf_km,rmse_hybrid_km,p95_sgp4_km,p95_ekf_km,p95_hybrid_km,max_sgp4_km,max_ekf_km,max_hybrid_km,outage_rmse_sgp4_km,outage_rmse_ekf_km,outage_rmse_hybrid_km,hybrid_gain_km,hybrid_improvement_pct,hybrid_better
STARLINK-32955,63117,43deg,303.21801838574265,2025-11-12,storm,nominal_10min,162.11243162823288,2.040846580010525,0.4489937835671739,321.23089814295605,2.5767831160087185,0.9184404024750493,351.3298054412299,2.8464989140010792,1.5142988028819913,,,,1.591852796443351,77.99963074319588,True
STARLINK-32955,63117,43deg,303.21801838574265,2025-11-12,storm,nominal_20min,162.11243162823288,2.963949647447039,0.6439172501649985,321.23089814295605,3.9592677256886883,1.181500840823078,351.3298054412299,4.462909025328968,1.9799655009253823,,,,2.3200323972820405,78.27502735346302,True
STARLINK-32955,63117,43deg,303.21801838574265,2025-11-12,storm,gap_4h,162.11243162823288,7.0808638276093605,1.508280568960881,321.23089814295605,18.758064884028396,2.045060785784853,351.3298054412299,29.74279337052065,13.411311702307275,89.39677169798203,16.323715247796798,2.6550661125163804,5.572583258648479,78.6992010342034,True
STARLINK-32955,63117,43deg,303.21801838574265,2025-06-01,storm,nominal_10min,91.88395530316726,1.5537488769256758,0.30449836148093906,185.3681660183213,2.059741072259164,0.6048258904146426,203.38432054368116,2.388352607249756,0.8939103358886218,,,,1.2492505154447366,80.4023439049279,True
STARLINK-32955,63117,43deg,303.21801838574265,2025-06-01,storm,nominal_20min,91.88395530316726,2.2872471327001547,0.5576629049183409,185.3681660183213,3.038067209592272,1.0456482647061218,203.38432054368116,3.446668690043808,1.5282372214973095,,,,1.7295842277818139,75.61859857880748,True
STARLINK-32955,63117,43deg,303.21801838574265,2025-06-01,storm,gap_4h,91.88395530316726,4.9100453374595086,1.0400720882996959,185.3681660183213,12.997114159618704,2.1302970768100695,203.38432054368116,20.78455771397388,8.538784157550559,47.99832957317665,11.291740614710648,2.0070469021249746,3.8699732491598127,78.81746467054343,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-12-08,quiet,nominal_10min,52.796553805368355,0.5406053331212746,0.2561309734426978,104.77560806282537,0.7936463908039656,0.4404716817591873,113.90882937615484,1.210926347552663,1.0719828993067095,,,,0.28447435967857676,52.62144900349334,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-12-08,quiet,nominal_20min,52.796553805368355,0.7436683983847826,0.385034271249114,104.77560806282537,1.1647813851104165,0.6764408570474608,113.90882937615484,2.2163418058098334,1.7219791179067594,,,,0.3586341271356686,48.22500564964267,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-12-08,quiet,gap_4h,52.796553805368355,1.6569211560095254,0.3981378142526848,104.77560806282537,4.485351525214041,0.5782289533674037,113.90882937615484,6.978680485563583,4.336166893283719,29.768054099132193,3.7748637264799854,0.3856853268600757,1.2587833417568406,75.97122755004548,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-09-19,quiet,nominal_10min,48.284795857688586,0.5326766851354895,0.3864500126965345,95.80019197438008,0.9114306836707435,0.6976114056273404,104.09703893809635,1.5960866127096536,1.848934755844914,,,,0.14622667243895499,27.451299544255704,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-09-19,quiet,nominal_20min,48.284795857688586,0.7929542059898281,0.5358308298595413,95.80019197438008,1.2334994226358125,0.92311099849022,104.09703893809635,2.3299259471709766,2.853251723321676,,,,0.2571233761302868,32.426005712312865,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-09-19,quiet,gap_4h,48.284795857688586,1.5265772799548762,0.5107492731604233,95.80019197438008,4.19037220175641,0.8738232906367523,104.09703893809635,6.503119411094351,3.7540168794719926,27.199909792889027,3.447120036924545,0.629462820060625,1.015828006794453,66.5428485103931,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-03-18,moderate,nominal_10min,77.732692098599,0.7703794193210723,0.3666149239407585,153.9988827904398,1.1458726510083463,0.6748538024029036,168.00778715394586,1.2944711474388624,1.1159656154774302,,,,0.40376449538031384,52.411121747793764,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-03-18,moderate,nominal_20min,77.732692098599,1.0851024802721696,0.4734652771130422,153.9988827904398,1.6034335996643694,0.8768348061786847,168.00778715394586,1.9602577018530547,1.1751784176051736,,,,0.6116372031591274,56.366768510722984,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-03-18,moderate,gap_4h,77.732692098599,1.9961624183306612,0.7240230598666839,153.9988827904398,5.204260880881326,1.7109206987541563,168.00778715394586,8.610203017518092,4.287807482302817,43.60772163857148,4.442279101138519,1.3680653743080085,1.2721393584639773,63.729251025967834,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-07-08,moderate,nominal_10min,32.557765056824124,0.3677253850959384,0.2889698404358432,64.28652572806322,0.6560918613442155,0.5679068107224142,69.45718077807913,0.9665162543226573,0.9517166671786343,,,,0.07875554466009521,21.416945321723745,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-07-08,moderate,nominal_20min,32.557765056824124,0.44248024432612393,0.36027259476747164,64.28652572806322,0.7985365806375304,0.7747576714495202,69.45718077807913,1.2984973143016223,1.060004802036926,,,,0.08220764955865228,18.57882936307147,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-07-08,moderate,gap_4h,32.557765056824124,0.7392332237597737,0.6477280394940638,64.28652572806322,1.7930299027849117,1.5877898041203509,69.45718077807913,2.998019970154636,2.9839463220645603,18.600112115672747,1.5508762860306087,1.359119359578035,0.09150518426570997,12.378391734114768,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-11-12,storm,nominal_10min,82.9615247685001,0.7839158914919759,0.34081713672763303,164.27862194836396,1.147801469230015,0.5642242611959112,179.12706954930695,1.323665150899836,1.1408128299066982,,,,0.4430987547643429,56.523762252226064,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-11-12,storm,nominal_20min,82.9615247685001,1.155418597567124,0.49593187063327066,164.27862194836396,1.7201208323270345,0.9281850618857552,179.12706954930695,2.2530106774177603,1.3978162861422663,,,,0.6594867269338534,57.07773168291421,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-11-12,storm,gap_4h,82.9615247685001,2.6501719195541193,0.7650316363121639,164.27862194836396,7.101031100266106,1.1303792420594443,179.12706954930695,11.346525277039552,5.807070831495724,46.08003078213174,6.114750768927324,1.446381840969808,1.8851402832419555,71.13275441991411,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-06-01,storm,nominal_10min,54.03788442000599,0.5360203810757107,0.22521460415649075,108.38381692063192,0.8573099152224855,0.40173995662377304,118.46096766551206,1.0251138548301737,0.8486251445342877,,,,0.31080577691921996,57.98394760577581,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-06-01,storm,nominal_20min,54.03788442000599,0.7854928236942953,0.3037018219028105,108.38381692063192,1.2014639452458105,0.5308135671484153,118.46096766551206,1.819122368301715,1.5213925199999807,,,,0.4817910017914848,61.33614302490334,True
STARLINK-11155 [DTC],60046,53deg,359.8137410068066,2025-06-01,storm,gap_4h,54.03788442000599,1.5829056078417363,0.7792295709387431,108.38381692063192,4.237203220051352,2.1588755286466705,118.46096766551206,6.909813312855518,3.6125608384037684,28.912408434728583,3.584154405709508,1.709525279714011,0.8036760369029932,50.7722022666147,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-12-08,quiet,nominal_10min,65.20288961248525,0.25336908453697327,0.24536236933091507,128.7864153875303,0.4472450586896582,0.4120826184057996,142.86096196088545,0.8270960200899223,0.7445823201866105,,,,0.008006715206058196,3.1600995128076903,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-12-08,quiet,nominal_20min,65.20288961248525,0.29384947427314684,0.28647688534123195,128.7864153875303,0.4837470986429975,0.5016181412222313,142.86096196088545,1.264427954500793,1.14539833939945,,,,0.007372588931914892,2.5089678823320694,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-12-08,quiet,gap_4h,65.20288961248525,0.29498991961685905,0.2745118059723116,128.7864153875303,0.501625990326938,0.4609140193776406,142.86096196088545,0.8270960200899223,0.7445823201866105,36.06465367483687,0.3573709109991635,0.2894834039043032,0.020478113644547435,6.9419706514531,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-09-19,quiet,nominal_10min,64.69227882085578,0.24660000073353544,0.24814333095210359,127.78397364934304,0.45352662985615416,0.45745452094773126,141.73839247653913,0.8307573650571496,0.7171111829318375,,,,-0.0015433302185681452,-0.6258435579794552,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-09-19,quiet,nominal_20min,64.69227882085578,0.3616913335446148,0.375965793560038,127.78397364934304,0.651134108762293,0.6769719597419712,141.73839247653913,0.9618261332092741,0.8377710945301134,,,,-0.014274460015423207,-3.9465861334115893,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-09-19,quiet,gap_4h,64.69227882085578,0.36813420227627636,0.4100906650100717,127.78397364934304,0.7207936893824224,0.8519066597111109,141.73839247653913,0.8999253200636913,1.0497903963823771,35.771826525792925,0.645971880307591,0.7612975508419342,-0.04195646273379533,-11.397056419742269,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-03-18,moderate,nominal_10min,66.51197324201145,0.24995831225026402,0.254708728064598,131.36979870436664,0.4244547642424019,0.4302680901818818,145.68566105500832,0.936015463777706,1.0133318020727766,,,,-0.004750415814333969,-1.900483233211192,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-03-18,moderate,nominal_20min,66.51197324201145,0.3615964385422785,0.3498661138370525,131.36979870436664,0.5540597111371094,0.5722938300656867,145.68566105500832,0.9248113649692794,1.2766215345834928,,,,0.011730324705226003,3.2440376770620394,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-03-18,moderate,gap_4h,66.51197324201145,0.33462113666385845,0.29625226739659344,131.36979870436664,0.7563723774938762,0.6688703844209302,145.68566105500832,0.936015463777706,1.0133318020727766,36.80010379143298,0.5703761450169182,0.41657017699811455,0.038368869267265016,11.466361524498737,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-07-08,moderate,nominal_10min,64.16480366833034,0.31416364064578,0.3228172714084292,126.72892430185136,0.580932724350612,0.6041402748509721,140.56931510177935,0.7917607250291426,0.7588779569064021,,,,-0.00865363076264919,-2.7544978613251336,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-07-08,moderate,nominal_20min,64.16480366833034,0.49233249707515286,0.4931482334842411,126.72892430185136,0.9092814020982869,0.9067216718282273,140.56931510177935,1.7115235702605422,1.5838608057061792,,,,-0.0008157364090882191,-0.16568810995298833,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-07-08,moderate,gap_4h,64.16480366833034,0.301991778313201,0.31446790716066614,126.72892430185136,0.578270560049797,0.6012266907915463,140.56931510177935,0.7917607250291426,0.7588779569064021,35.47981569415498,0.17755371561515482,0.20648751964471274,-0.012476128847465129,-4.131280963061812,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-11-12,storm,nominal_10min,67.2082383830326,0.26210586087533616,0.2746638781288339,132.6966959221744,0.5316679263545553,0.601768070690992,147.13496459956676,1.054775279332598,0.9075239312721034,,,,-0.012558017253497755,-4.791200475853019,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-11-12,storm,nominal_20min,67.2082383830326,0.4261181225049889,0.42517138061155396,132.6966959221744,0.8867221630870686,0.8910298083892054,147.13496459956676,1.342158975495944,1.3023807098740527,,,,0.0009467418934349658,0.22217827485707664,True
STARLINK-6274,56776,70deg,571.6373402236486,2025-11-12,storm,gap_4h,67.2082383830326,0.29259509896922115,0.3914388874685424,132.6966959221744,0.538743066548208,0.7554158903371258,147.13496459956676,1.054775279332598,0.9075239312721034,37.17816883133584,0.30610698975485434,0.6665021717144443,-0.09884378849932124,-33.78176491934981,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-06-01,storm,nominal_10min,65.27264981266913,0.24028690285932305,0.24109129716258362,129.01010948555097,0.45612230512035595,0.46999464639344946,143.10045516822515,0.7407660115475216,0.7189937166028858,,,,-0.0008043943032605694,-0.3347641064446627,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-06-01,storm,nominal_20min,65.27264981266913,0.3217948482259163,0.3280518648651916,129.01010948555097,0.646224304366508,0.6697107728054181,143.10045516822515,0.781738526590835,0.7710552952163671,,,,-0.0062570166392753035,-1.944411687685732,False
STARLINK-6274,56776,70deg,571.6373402236486,2025-06-01,storm,gap_4h,65.27264981266913,0.30020939934757623,0.30250627085550447,129.01010948555097,0.555997944056127,0.5961197032421597,143.10045516822515,0.7407660115475216,0.7189937166028858,36.00574351302712,0.4492791390487121,0.47163171863305725,-0.002296871507928233,-0.7650898049560872,False
STARLINK-34343,64157,97deg,545.4683032963858,2025-12-08,quiet,nominal_10min,13.484174300587545,0.255507781613566,0.24222297423494715,25.42444677927335,0.4877466073766125,0.46463511274939057,27.39682054776664,1.366918377350133,1.2923041149635717,,,,0.013284807378618868,5.199374866285289,True
STARLINK-34343,64157,97deg,545.4683032963858,2025-12-08,quiet,nominal_20min,13.484174300587545,0.3125753321641433,0.30954397600409306,25.42444677927335,0.5450609858873569,0.48290651719541927,27.39682054776664,1.6057179409035534,1.496173697335035,,,,0.003031356160050236,0.9698001883457597,True
