excluded_norad,ekf_mean_km,hybrid_mean_km,improvement_pct
46556,0.9758002454838118,0.42708220439867167,56.23261970108238
56776,2.302165293052928,0.6062021913533028,73.66817260330552
60046,2.15803192194546,0.5794399846828638,73.14961012437202
61976,2.300391384408284,0.6095553917440545,73.50210073487791
63117,1.7878846664028194,0.5241235696260433,70.68471029059344
64157,2.304131179041022,0.6087595566621589,73.57964849399224
