norad,name,shell,ekf_mean_km,hybrid_mean_km,gain_mean_km,scenario_win_rate,improvement_pct
46556,STARLINK-1676,53deg,6.949403462915266,1.2197518764737363,5.72965158644153,1.0,82.44810676221623
56776,STARLINK-6274,70deg,0.3175782250696835,0.32415194170058126,-0.006573716630897766,0.3333333333333333,-2.069951940015846
60046,STARLINK-11155 [DTC],53deg,1.0382450806070265,0.4579629750527762,0.5802821055542504,1.0,55.89066747274922
61976,STARLINK-32611,43deg,0.32644776829290495,0.3073859397468224,0.019061828546082533,0.7222222222222222,5.839166444838229
63117,STARLINK-32955,43deg,2.8889813583202284,0.7345450503368787,2.15443630798335,1.0,74.57425440903596
64157,STARLINK-34343,97deg,0.30774879512921655,0.3113651151563001,-0.003616320027083544,0.3888888888888889,-1.1750882811954355
